Description,Category
Payment - Quarterly management fee (Auto Pay),Management Service Charge
Retainer fee - Law firm - Thank you,Legal
Direct debit - Yearly payment to Zurich (Ref: 3945),Insurance
Monthly lease to Workspace Ltd,Rent
Direct debit - Overdraft interest - HSBC (Auto Pay),Bank Charges
Direct debit - Rent for office - 45 High Street,Rent
Direct debit - Corporation Tax - HMRC submission - Confirmed,Corp Tax
Legal advice - Johnson LLP,Legal
Direct debit - Quarterly tax instalment to HMRC,Corp Tax
Invoice paid - Printer ink - Staples (Ref: 3945),Computer Consumables
Direct debit - Bank fee - Barclays (Ref: 3945),Bank Charges
Transaction: Monthly lease to Workspace Ltd (Auto Pay),Rent
Smith & Co - Tax services (Ref: 3945),Accountancy
Transaction: Service invoice - JLL - Confirmed,Management Service Charge
Invoice paid - Ebuyer - replacement keyboard (Ref: 3945),Computer Consumables
Payment - Corporation Tax - HMRC submission (Processed),Corp Tax
Auto debit - Building service charges - Thank you,Management Service Charge
Transaction: Landlord rent transfer - Confirmed,Rent
Transaction: Printer ink - Staples - Confirmed,Computer Consumables
Solicitor consultation (Auto Pay),Legal
Invoice paid - Octopus Energy - Utility Bill - Confirmed,Light and Heat
Direct debit - Monthly service fee - Lloyds (Ref: 3945),Bank Charges
Printer ink - Staples (Processed),Computer Consumables
Payment - Cash machine - £100 withdrawal,Cash withdrawal
Online transfer - Cash machine - £100 withdrawal,Cash withdrawal
Transaction: Retainer fee - Law firm,Legal
Invoice paid - EDF Energy - Monthly electricity (Processed),Light and Heat
Payment - USB drives from Amazon (Processed),Computer Consumables
Online transfer - PC World - Monitor stand,Computer Consumables
Invoice paid - Business premises rental,Rent
Transaction: Barclays - cash taken (Ref: 3945),Cash withdrawal
Auto debit - ATM cash withdrawal - Confirmed,Cash withdrawal
Invoice paid - Legal advice - Johnson LLP,Legal
Online transfer - Service invoice - JLL,Management Service Charge
Online transfer - VAT filing service by Accountant Ltd (Ref: 3945),Accountancy
Direct debit - Overdraft interest - HSBC,Bank Charges
Direct debit - CT600 Tax return (Auto Pay),Corp Tax
HSBC ATM withdrawal fee (Ref: 3945),Cash withdrawal
O2 Business - Mobile plan - Thank you,Telephone
Payment - HMRC Corp Tax payment Q1 - Thank you,Corp Tax
Direct debit - HSBC ATM withdrawal fee - Thank you,Cash withdrawal
Online transfer - USB drives from Amazon,Computer Consumables
Online transfer - Service invoice - JLL (Auto Pay),Management Service Charge
Transaction: Building service charges - Thank you,Management Service Charge
Invoice paid - PC World - Monitor stand (Processed),Computer Consumables
Auto debit - Retainer fee - Law firm,Legal
Direct debit - Insurance premium - Direct Line - Thank you,Insurance
Online transfer - PC World - Monitor stand,Computer Consumables
Auto debit - USB drives from Amazon,Computer Consumables
Invoice paid - EE Ltd - Fibre broadband,Telephone
Auto debit - Monthly lease to Workspace Ltd (Ref: 3945),Rent
Online transfer - USB drives from Amazon - Confirmed,Computer Consumables
Overdraft interest - HSBC,Bank Charges
Invoice paid - HMRC Corp Tax payment Q1 (Auto Pay),Corp Tax
Payment - EE Ltd - Fibre broadband,Telephone
Transaction: Insurance premium - Direct Line,Insurance
Transaction: Bookkeeping invoice - Q2 (Auto Pay),Accountancy
TalkTalk - Landline charges,Telephone
Online transfer - Monthly service fee - Lloyds - Thank you,Bank Charges
Payment - Quarterly management fee (Auto Pay),Management Service Charge
Transaction: Monthly service fee - Lloyds - Confirmed,Bank Charges
Invoice paid - O2 Business - Mobile plan (Processed),Telephone
Auto debit - Legal advice - Johnson LLP (Ref: 3945),Legal
Property maintenance service charge - Confirmed,Management Service Charge
Rent for office - 45 High Street (Ref: 3945),Rent
Transaction: Quarterly tax instalment to HMRC,Corp Tax
Auto debit - Smith & Co - Tax services (Processed),Accountancy
Direct debit - TalkTalk - Landline charges - Thank you,Telephone
Transaction: Property maintenance service charge (Ref: 3945),Management Service Charge
Transaction: Business premises rental (Processed),Rent
Payment - ATM cash withdrawal (Processed),Cash withdrawal
Solicitor consultation,Legal
Payment - VAT filing service by Accountant Ltd (Auto Pay),Accountancy
Invoice paid - Monthly lease to Workspace Ltd - Thank you,Rent
Invoice paid - EDF Energy - Monthly electricity,Light and Heat
Invoice paid - Octopus Energy - Utility Bill,Light and Heat
Invoice paid - Printer ink - Staples,Computer Consumables
Transaction: Rent for office - 45 High Street - Confirmed,Rent
Auto debit - Octopus Energy - Utility Bill (Ref: 3945),Light and Heat
Transaction: Retainer fee - Law firm (Ref: 3945),Legal
Transaction: Landlord rent transfer (Ref: 3945),Rent
Online transfer - NatWest transaction charge (Processed),Bank Charges
Direct debit - Cash machine - £100 withdrawal,Cash withdrawal
Online transfer - Business premises rental (Processed),Rent
Direct debit - Octopus Energy - Utility Bill,Light and Heat
Direct debit - Aviva - Commercial policy,Insurance
Auto debit - Ebuyer - replacement keyboard (Processed),Computer Consumables
Invoice paid - Octopus Energy - Utility Bill,Light and Heat
Direct debit - Barclays - cash taken - Thank you,Cash withdrawal
Invoice paid - Bookkeeping invoice - Q2 - Thank you,Accountancy
Transaction: CT600 Tax return (Processed),Corp Tax
Invoice paid - Insurance premium - Direct Line - Thank you,Insurance
Corporation Tax - HMRC submission,Corp Tax
Transaction: EDF Energy - Monthly electricity - Confirmed,Light and Heat
Overdraft interest - HSBC (Auto Pay),Bank Charges
Invoice paid - HSBC ATM withdrawal fee (Auto Pay),Cash withdrawal
Payment - USB drives from Amazon,Computer Consumables
Invoice paid - Insurance premium - Direct Line - Thank you,Insurance
Payment - Retainer fee - Law firm,Legal
Invoice paid - Ebuyer - replacement keyboard (Ref: 3945),Computer Consumables
Auto debit - Landlord rent transfer (Auto Pay),Rent
Invoice paid - CT600 Tax return - Thank you,Corp Tax
Quarterly management fee,Management Service Charge
Online transfer - Overdraft interest - HSBC (Ref: 3945),Bank Charges
Auto debit - Account audit fee (Processed),Accountancy
Auto debit - PC World - Monitor stand - Thank you,Computer Consumables
Auto debit - Smith & Co - Tax services,Accountancy
Auto debit - Monthly service fee - Lloyds - Thank you,Bank Charges
Direct debit - Yearly payment to Zurich,Insurance
Transaction: Insurance premium - Direct Line - Confirmed,Insurance
Direct debit - Property maintenance service charge (Ref: 3945),Management Service Charge
Payment - ATM cash withdrawal - Confirmed,Cash withdrawal
Printer ink - Staples (Auto Pay),Computer Consumables
Payment - PC World - Monitor stand - Thank you,Computer Consumables
Monthly lease to Workspace Ltd,Rent
Invoice paid - Gas bill - British Gas,Light and Heat
Direct debit - Electricity top-up - E.ON - Thank you,Light and Heat
Online transfer - Building service charges (Ref: 3945),Management Service Charge
Invoice paid - HSBC ATM withdrawal fee - Confirmed,Cash withdrawal
Direct debit - HSBC ATM withdrawal fee,Cash withdrawal
Online transfer - Property maintenance service charge - Thank you,Management Service Charge
Transaction: Company formation - LegalZoom - Thank you,Legal
Auto debit - Aviva - Commercial policy - Confirmed,Insurance
Transaction: Quarterly management fee,Management Service Charge
Invoice paid - Monthly service fee - Lloyds,Bank Charges
Invoice paid - Business insurance - AXA,Insurance
Invoice paid - Account audit fee - Thank you,Accountancy
Transaction: Legal advice - Johnson LLP (Ref: 3945),Legal
PC World - Monitor stand,Computer Consumables
Transaction: Gas bill - British Gas (Processed),Light and Heat
Payment - Business insurance - AXA,Insurance
Invoice paid - Business insurance - AXA (Processed),Insurance
Direct debit - Company formation - LegalZoom (Processed),Legal
Transaction: Quarterly tax instalment to HMRC,Corp Tax
Invoice paid - EDF Energy - Monthly electricity - Thank you,Light and Heat
Transaction: HSBC ATM withdrawal fee (Processed),Cash withdrawal
Auto debit - O2 Business - Mobile plan,Telephone
Online transfer - Quarterly tax instalment to HMRC,Corp Tax
Transaction: Business insurance - AXA - Confirmed,Insurance
Online transfer - VAT filing service by Accountant Ltd - Thank you,Accountancy
Online transfer - PC World - Monitor stand,Computer Consumables
Direct debit - Property maintenance service charge (Auto Pay),Management Service Charge
Auto debit - Octopus Energy - Utility Bill,Light and Heat
Direct debit - ATM cash withdrawal (Ref: 3945),Cash withdrawal
Transaction: USB drives from Amazon,Computer Consumables
Payment - EDF Energy - Monthly electricity,Light and Heat
Transaction: HSBC ATM withdrawal fee,Cash withdrawal
Invoice paid - Insurance premium - Direct Line (Auto Pay),Insurance
Direct debit - Barclays - cash taken - Thank you,Cash withdrawal
Online transfer - Bank fee - Barclays (Processed),Bank Charges
Quarterly management fee - Thank you,Management Service Charge
Invoice paid - Yearly payment to Zurich,Insurance
Invoice paid - Corporation Tax - HMRC submission (Ref: 3945),Corp Tax
TalkTalk - Landline charges,Telephone
Direct debit - NatWest transaction charge (Auto Pay),Bank Charges
Payment - Property maintenance service charge - Thank you,Management Service Charge
Payment - Insurance premium - Direct Line - Thank you,Insurance
Online transfer - Monthly service fee - Lloyds,Bank Charges
Direct debit - CT600 Tax return (Processed),Corp Tax
Aviva - Commercial policy,Insurance
Corporation Tax - HMRC submission - Thank you,Corp Tax
Payment - O2 Business - Mobile plan (Processed),Telephone
Transaction: Electricity top-up - E.ON (Ref: 3945),Light and Heat
Auto debit - Ebuyer - replacement keyboard - Thank you,Computer Consumables
Invoice paid - PC World - Monitor stand (Processed),Computer Consumables
Transaction: ATM cash withdrawal (Processed),Cash withdrawal
Direct debit - VAT filing service by Accountant Ltd - Confirmed,Accountancy
Transaction: HSBC ATM withdrawal fee - Thank you,Cash withdrawal
Auto debit - Retainer fee - Law firm - Thank you,Legal
Online transfer - Quarterly management fee - Thank you,Management Service Charge
Online transfer - Building service charges (Processed),Management Service Charge
Direct debit - Building service charges (Ref: 3945),Management Service Charge
Online transfer - Quarterly management fee (Auto Pay),Management Service Charge
Direct debit - Solicitor consultation,Legal
Auto debit - Octopus Energy - Utility Bill,Light and Heat
Direct debit - ATM cash withdrawal - Confirmed,Cash withdrawal
Payment - Corporation Tax - HMRC submission - Confirmed,Corp Tax
Aviva - Commercial policy (Processed),Insurance
EE Ltd - Fibre broadband - Thank you,Telephone
Vodafone - SIM only bill,Telephone
Payment - ATM cash withdrawal (Auto Pay),Cash withdrawal
Direct debit - Rent for office - 45 High Street,Rent
Online transfer - TalkTalk - Landline charges (Processed),Telephone
Transaction: CT600 Tax return - Confirmed,Corp Tax
Online transfer - Smith & Co - Tax services (Auto Pay),Accountancy
Online transfer - TalkTalk - Landline charges - Confirmed,Telephone
Transaction: HMRC Corp Tax payment Q1 (Ref: 3945),Corp Tax
Solicitor consultation,Legal
Auto debit - PC World - Monitor stand - Confirmed,Computer Consumables
Monthly service fee - Lloyds (Processed),Bank Charges
Payment - Landlord rent transfer - Confirmed,Rent
Yearly payment to Zurich,Insurance
Transaction: Service invoice - JLL - Confirmed,Management Service Charge
Invoice paid - Barclays - cash taken (Auto Pay),Cash withdrawal
Invoice paid - Retainer fee - Law firm (Ref: 3945),Legal
Monthly service fee - Lloyds (Processed),Bank Charges
Auto debit - Solicitor consultation (Ref: 3945),Legal
Online transfer - Gas bill - British Gas (Ref: 3945),Light and Heat
Transaction: EDF Energy - Monthly electricity - Thank you,Light and Heat
Transaction: Account audit fee (Auto Pay),Accountancy
Invoice paid - ATM cash withdrawal - Confirmed,Cash withdrawal
Invoice paid - VAT filing service by Accountant Ltd (Ref: 3945),Accountancy
Transaction: Business premises rental,Rent
Invoice paid - Bank fee - Barclays - Confirmed,Bank Charges
Direct debit - O2 Business - Mobile plan - Thank you,Telephone
Auto debit - Smith & Co - Tax services,Accountancy
Transaction: NatWest transaction charge - Confirmed,Bank Charges
Direct debit - Retainer fee - Law firm - Confirmed,Legal
Payment - Monthly lease to Workspace Ltd (Auto Pay),Rent
Electricity top-up - E.ON,Light and Heat
Online transfer - Landlord rent transfer (Processed),Rent
Payment - Quarterly management fee,Management Service Charge
Auto debit - Octopus Energy - Utility Bill - Confirmed,Light and Heat
Transaction: Landlord rent transfer (Ref: 3945),Rent
Transaction: Corporation Tax - HMRC submission (Processed),Corp Tax
Payment - Bookkeeping invoice - Q2 (Auto Pay),Accountancy
Auto debit - Vodafone - SIM only bill (Auto Pay),Telephone
Online transfer - Insurance premium - Direct Line (Ref: 3945),Insurance
Direct debit - Bank fee - Barclays,Bank Charges
Insurance premium - Direct Line - Thank you,Insurance
Legal advice - Johnson LLP - Confirmed,Legal
Service invoice - JLL,Management Service Charge
Payment - O2 Business - Mobile plan,Telephone
Auto debit - TalkTalk - Landline charges - Thank you,Telephone
Direct debit - O2 Business - Mobile plan (Ref: 3945),Telephone
Invoice paid - Monthly lease to Workspace Ltd - Confirmed,Rent
Barclays - cash taken - Thank you,Cash withdrawal
Transaction: Company formation - LegalZoom (Processed),Legal
Transaction: O2 Business - Mobile plan,Telephone
Direct debit - USB drives from Amazon (Ref: 3945),Computer Consumables
HSBC ATM withdrawal fee (Processed),Cash withdrawal
Payment - Gas bill - British Gas (Auto Pay),Light and Heat
O2 Business - Mobile plan,Telephone
Payment - CT600 Tax return (Ref: 3945),Corp Tax
Auto debit - EE Ltd - Fibre broadband (Processed),Telephone
Online transfer - Vodafone - SIM only bill (Auto Pay),Telephone
Auto debit - HMRC Corp Tax payment Q1,Corp Tax
Auto debit - EDF Energy - Monthly electricity,Light and Heat
Ebuyer - replacement keyboard (Processed),Computer Consumables
Payment - Electricity top-up - E.ON - Thank you,Light and Heat
HMRC Corp Tax payment Q1,Corp Tax
PC World - Monitor stand - Thank you,Computer Consumables
Direct debit - Legal advice - Johnson LLP - Thank you,Legal
Direct debit - HSBC ATM withdrawal fee - Confirmed,Cash withdrawal
Payment - Property maintenance service charge - Thank you,Management Service Charge
Auto debit - Gas bill - British Gas - Confirmed,Light and Heat
Auto debit - Company formation - LegalZoom (Ref: 3945),Legal
Direct debit - Insurance premium - Direct Line (Auto Pay),Insurance
Direct debit - Quarterly tax instalment to HMRC (Ref: 3945),Corp Tax
Auto debit - Octopus Energy - Utility Bill,Light and Heat
Transaction: Building service charges (Ref: 3945),Management Service Charge
Transaction: Quarterly management fee,Management Service Charge
Payment - Monthly lease to Workspace Ltd - Confirmed,Rent
Transaction: Account audit fee - Thank you,Accountancy
Invoice paid - Legal advice - Johnson LLP,Legal
Auto debit - Property maintenance service charge - Thank you,Management Service Charge
Online transfer - Legal advice - Johnson LLP,Legal
Payment - Vodafone - SIM only bill (Processed),Telephone
Printer ink - Staples (Processed),Computer Consumables
Auto debit - Octopus Energy - Utility Bill - Confirmed,Light and Heat
Payment - EDF Energy - Monthly electricity - Confirmed,Light and Heat
Payment - Monthly lease to Workspace Ltd,Rent
Online transfer - EE Ltd - Fibre broadband - Thank you,Telephone
Transaction: Service invoice - JLL - Confirmed,Management Service Charge
Invoice paid - Electricity top-up - E.ON,Light and Heat
Direct debit - Landlord rent transfer,Rent
Online transfer - Retainer fee - Law firm - Thank you,Legal
Direct debit - Quarterly management fee - Confirmed,Management Service Charge
Direct debit - Insurance premium - Direct Line - Thank you,Insurance
Online transfer - Aviva - Commercial policy - Thank you,Insurance
Payment - Quarterly tax instalment to HMRC (Auto Pay),Corp Tax
Invoice paid - Bank fee - Barclays - Confirmed,Bank Charges
Auto debit - Quarterly tax instalment to HMRC (Ref: 3945),Corp Tax
Auto debit - Account audit fee,Accountancy
Transaction: Building service charges,Management Service Charge
Direct debit - EE Ltd - Fibre broadband (Auto Pay),Telephone
Direct debit - Quarterly tax instalment to HMRC,Corp Tax
Transaction: Service invoice - JLL (Ref: 3945),Management Service Charge
Payment - Bookkeeping invoice - Q2 - Confirmed,Accountancy
Invoice paid - CT600 Tax return - Confirmed,Corp Tax
Monthly service fee - Lloyds (Auto Pay),Bank Charges
Transaction: Quarterly tax instalment to HMRC (Auto Pay),Corp Tax
Payment - Business insurance - AXA,Insurance
Auto debit - Quarterly management fee - Thank you,Management Service Charge
Transaction: EE Ltd - Fibre broadband (Processed),Telephone
Transaction: O2 Business - Mobile plan (Processed),Telephone
Invoice paid - Smith & Co - Tax services (Auto Pay),Accountancy
Payment - Bank fee - Barclays - Thank you,Bank Charges
Invoice paid - ATM cash withdrawal,Cash withdrawal
Invoice paid - Quarterly management fee - Thank you,Management Service Charge
Auto debit - Overdraft interest - HSBC - Thank you,Bank Charges
Auto debit - Property maintenance service charge - Thank you,Management Service Charge
Direct debit - O2 Business - Mobile plan (Auto Pay),Telephone
Payment - Retainer fee - Law firm,Legal
Direct debit - Aviva - Commercial policy,Insurance
Direct debit - Yearly payment to Zurich (Ref: 3945),Insurance
Payment - Monthly service fee - Lloyds (Processed),Bank Charges
Payment - Yearly payment to Zurich (Processed),Insurance
Invoice paid - VAT filing service by Accountant Ltd (Ref: 3945),Accountancy
Online transfer - EDF Energy - Monthly electricity,Light and Heat
Transaction: PC World - Monitor stand,Computer Consumables
Payment - EDF Energy - Monthly electricity (Ref: 3945),Light and Heat
Online transfer - Rent for office - 45 High Street (Auto Pay),Rent
Electricity top-up - E.ON (Auto Pay),Light and Heat
Transaction: Solicitor consultation (Processed),Legal
Payment - Quarterly tax instalment to HMRC (Processed),Corp Tax
Auto debit - Business premises rental,Rent
Invoice paid - HMRC Corp Tax payment Q1 (Ref: 3945),Corp Tax
Auto debit - Yearly payment to Zurich (Ref: 3945),Insurance
Invoice paid - Bank fee - Barclays - Confirmed,Bank Charges
Invoice paid - Bookkeeping invoice - Q2 (Auto Pay),Accountancy
Invoice paid - Business insurance - AXA,Insurance
NatWest transaction charge (Ref: 3945),Bank Charges
Payment - Building service charges,Management Service Charge
Auto debit - EDF Energy - Monthly electricity (Processed),Light and Heat
HSBC ATM withdrawal fee - Confirmed,Cash withdrawal
Direct debit - Aviva - Commercial policy (Auto Pay),Insurance
Online transfer - Printer ink - Staples (Ref: 3945),Computer Consumables
Invoice paid - Quarterly management fee (Processed),Management Service Charge
Auto debit - Quarterly management fee,Management Service Charge
Direct debit - Monthly lease to Workspace Ltd (Processed),Rent
Transaction: Property maintenance service charge (Processed),Management Service Charge
Transaction: Bank fee - Barclays - Confirmed,Bank Charges
Direct debit - Building service charges - Thank you,Management Service Charge
Online transfer - ATM cash withdrawal (Processed),Cash withdrawal
Direct debit - Smith & Co - Tax services - Confirmed,Accountancy
Online transfer - Monthly lease to Workspace Ltd - Confirmed,Rent
Invoice paid - Rent for office - 45 High Street,Rent
Online transfer - Quarterly tax instalment to HMRC (Processed),Corp Tax
Transaction: Ebuyer - replacement keyboard (Auto Pay),Computer Consumables
TalkTalk - Landline charges (Ref: 3945),Telephone
Direct debit - Monthly lease to Workspace Ltd - Confirmed,Rent
Direct debit - Corporation Tax - HMRC submission (Auto Pay),Corp Tax
Direct debit - Legal advice - Johnson LLP,Legal
Direct debit - Property maintenance service charge - Confirmed,Management Service Charge
Payment - Monthly service fee - Lloyds (Ref: 3945),Bank Charges
Invoice paid - Property maintenance service charge (Processed),Management Service Charge
Payment - Account audit fee (Ref: 3945),Accountancy
Online transfer - TalkTalk - Landline charges (Processed),Telephone
Payment - Smith & Co - Tax services (Auto Pay),Accountancy
Auto debit - Gas bill - British Gas,Light and Heat
Payment - Bank fee - Barclays (Auto Pay),Bank Charges
Payment - Service invoice - JLL (Processed),Management Service Charge
Invoice paid - Quarterly tax instalment to HMRC,Corp Tax
Payment - Barclays - cash taken,Cash withdrawal
Auto debit - Overdraft interest - HSBC (Auto Pay),Bank Charges
Auto debit - Bookkeeping invoice - Q2,Accountancy
Online transfer - Ebuyer - replacement keyboard - Thank you,Computer Consumables
Direct debit - Smith & Co - Tax services (Auto Pay),Accountancy
Transaction: Property maintenance service charge,Management Service Charge
Auto debit - O2 Business - Mobile plan (Ref: 3945),Telephone
Auto debit - VAT filing service by Accountant Ltd,Accountancy
Online transfer - CT600 Tax return - Thank you,Corp Tax
Direct debit - USB drives from Amazon,Computer Consumables
Payment - Vodafone - SIM only bill - Thank you,Telephone
Online transfer - Aviva - Commercial policy - Confirmed,Insurance
Invoice paid - Service invoice - JLL - Thank you,Management Service Charge
Auto debit - Smith & Co - Tax services,Accountancy
Auto debit - Gas bill - British Gas (Ref: 3945),Light and Heat
Auto debit - Rent for office - 45 High Street - Confirmed,Rent
Invoice paid - Quarterly tax instalment to HMRC - Thank you,Corp Tax
Online transfer - USB drives from Amazon (Auto Pay),Computer Consumables
Payment - Gas bill - British Gas - Confirmed,Light and Heat
Payment - Account audit fee (Auto Pay),Accountancy
Transaction: HSBC ATM withdrawal fee,Cash withdrawal
Invoice paid - Service invoice - JLL,Management Service Charge
Direct debit - Bookkeeping invoice - Q2 - Thank you,Accountancy
Direct debit - TalkTalk - Landline charges,Telephone
Transaction: EE Ltd - Fibre broadband - Thank you,Telephone
Online transfer - TalkTalk - Landline charges - Thank you,Telephone
Invoice paid - Solicitor consultation (Auto Pay),Legal
Transaction: USB drives from Amazon (Ref: 3945),Computer Consumables
Transaction: Legal advice - Johnson LLP - Confirmed,Legal
Invoice paid - Electricity top-up - E.ON (Auto Pay),Light and Heat
Payment - Monthly service fee - Lloyds (Processed),Bank Charges
Auto debit - PC World - Monitor stand,Computer Consumables
USB drives from Amazon (Ref: 3945),Computer Consumables
Payment - EDF Energy - Monthly electricity,Light and Heat
Transaction: EE Ltd - Fibre broadband,Telephone
Monthly lease to Workspace Ltd - Confirmed,Rent
Online transfer - Vodafone - SIM only bill - Thank you,Telephone
Building service charges (Processed),Management Service Charge
Direct debit - PC World - Monitor stand (Processed),Computer Consumables
Transaction: Business premises rental (Processed),Rent
Payment - Property maintenance service charge - Thank you,Management Service Charge
Transaction: Legal advice - Johnson LLP - Thank you,Legal
Payment - Vodafone - SIM only bill (Processed),Telephone
Gas bill - British Gas,Light and Heat
Legal advice - Johnson LLP - Thank you,Legal
Online transfer - Aviva - Commercial policy (Ref: 3945),Insurance
Account audit fee (Processed),Accountancy
Transaction: Property maintenance service charge - Confirmed,Management Service Charge
Online transfer - Legal advice - Johnson LLP,Legal
Payment - VAT filing service by Accountant Ltd - Confirmed,Accountancy
Online transfer - Overdraft interest - HSBC,Bank Charges
Payment - Company formation - LegalZoom - Confirmed,Legal
Monthly service fee - Lloyds (Ref: 3945),Bank Charges
Payment - Service invoice - JLL (Auto Pay),Management Service Charge
Online transfer - Company formation - LegalZoom - Thank you,Legal
Auto debit - Gas bill - British Gas - Confirmed,Light and Heat
Payment - EDF Energy - Monthly electricity - Thank you,Light and Heat
Online transfer - Landlord rent transfer (Auto Pay),Rent
Auto debit - VAT filing service by Accountant Ltd (Auto Pay),Accountancy
Electricity top-up - E.ON,Light and Heat
Payment - Retainer fee - Law firm,Legal
Transaction: CT600 Tax return (Auto Pay),Corp Tax
Auto debit - Company formation - LegalZoom,Legal
Transaction: Building service charges,Management Service Charge
Payment - ATM cash withdrawal - Confirmed,Cash withdrawal
Transaction: EDF Energy - Monthly electricity (Processed),Light and Heat
Barclays - cash taken,Cash withdrawal
Transaction: Printer ink - Staples,Computer Consumables
Auto debit - Bookkeeping invoice - Q2 - Thank you,Accountancy
Transaction: HSBC ATM withdrawal fee (Ref: 3945),Cash withdrawal
Online transfer - Ebuyer - replacement keyboard - Thank you,Computer Consumables
Invoice paid - Quarterly management fee (Auto Pay),Management Service Charge
HMRC Corp Tax payment Q1,Corp Tax
Transaction: Service invoice - JLL - Thank you,Management Service Charge
Transaction: Cash machine - £100 withdrawal - Thank you,Cash withdrawal
Payment - Service invoice - JLL (Ref: 3945),Management Service Charge
Transaction: Printer ink - Staples - Confirmed,Computer Consumables
Invoice paid - Quarterly management fee,Management Service Charge
Auto debit - O2 Business - Mobile plan (Processed),Telephone
Payment - ATM cash withdrawal - Thank you,Cash withdrawal
Online transfer - Bank fee - Barclays,Bank Charges
Direct debit - ATM cash withdrawal,Cash withdrawal
Transaction: Account audit fee - Thank you,Accountancy
Direct debit - HMRC Corp Tax payment Q1,Corp Tax
Direct debit - Retainer fee - Law firm,Legal
Direct debit - Landlord rent transfer,Rent
Online transfer - Barclays - cash taken (Ref: 3945),Cash withdrawal
Invoice paid - Building service charges,Management Service Charge
Online transfer - HSBC ATM withdrawal fee,Cash withdrawal
Payment - Barclays - cash taken (Ref: 3945),Cash withdrawal
Payment - Solicitor consultation (Processed),Legal
NatWest transaction charge (Ref: 3945),Bank Charges
Auto debit - VAT filing service by Accountant Ltd - Thank you,Accountancy
ATM cash withdrawal (Processed),Cash withdrawal
Payment - EDF Energy - Monthly electricity - Confirmed,Light and Heat
Direct debit - USB drives from Amazon (Processed),Computer Consumables
Payment - Gas bill - British Gas (Processed),Light and Heat
Direct debit - Octopus Energy - Utility Bill,Light and Heat
Payment - Overdraft interest - HSBC - Thank you,Bank Charges
Online transfer - NatWest transaction charge - Confirmed,Bank Charges
Auto debit - Smith & Co - Tax services (Processed),Accountancy
Online transfer - Yearly payment to Zurich - Confirmed,Insurance
Auto debit - Rent for office - 45 High Street - Thank you,Rent
Direct debit - Gas bill - British Gas - Thank you,Light and Heat
Electricity top-up - E.ON,Light and Heat
Direct debit - Corporation Tax - HMRC submission,Corp Tax
VAT filing service by Accountant Ltd (Processed),Accountancy
Invoice paid - Property maintenance service charge (Ref: 3945),Management Service Charge
Corporation Tax - HMRC submission (Auto Pay),Corp Tax
Vodafone - SIM only bill (Processed),Telephone
Direct debit - Landlord rent transfer (Auto Pay),Rent
Invoice paid - Business premises rental - Thank you,Rent
Online transfer - Bookkeeping invoice - Q2,Accountancy
Auto debit - Business insurance - AXA (Processed),Insurance
Auto debit - Octopus Energy - Utility Bill - Confirmed,Light and Heat
Invoice paid - Printer ink - Staples - Thank you,Computer Consumables
Invoice paid - PC World - Monitor stand (Ref: 3945),Computer Consumables
Invoice paid - CT600 Tax return (Processed),Corp Tax
Online transfer - Vodafone - SIM only bill,Telephone
Landlord rent transfer,Rent
Invoice paid - VAT filing service by Accountant Ltd - Confirmed,Accountancy
Invoice paid - Retainer fee - Law firm (Processed),Legal
Bookkeeping invoice - Q2 (Auto Pay),Accountancy
Invoice paid - Ebuyer - replacement keyboard - Thank you,Computer Consumables
Auto debit - Rent for office - 45 High Street,Rent
Octopus Energy - Utility Bill (Auto Pay),Light and Heat
Payment - CT600 Tax return - Thank you,Corp Tax
Invoice paid - Building service charges - Confirmed,Management Service Charge
Payment - Octopus Energy - Utility Bill - Confirmed,Light and Heat
Direct debit - PC World - Monitor stand,Computer Consumables
Invoice paid - Vodafone - SIM only bill (Auto Pay),Telephone
Payment - Yearly payment to Zurich (Processed),Insurance
Transaction: Aviva - Commercial policy - Confirmed,Insurance
Online transfer - O2 Business - Mobile plan (Processed),Telephone
Invoice paid - HSBC ATM withdrawal fee (Auto Pay),Cash withdrawal
Transaction: Yearly payment to Zurich,Insurance
Transaction: USB drives from Amazon,Computer Consumables
Transaction: Barclays - cash taken (Processed),Cash withdrawal
Direct debit - Company formation - LegalZoom (Processed),Legal
Transaction: HMRC Corp Tax payment Q1 (Ref: 3945),Corp Tax
Online transfer - Smith & Co - Tax services - Confirmed,Accountancy
Direct debit - Smith & Co - Tax services - Confirmed,Accountancy
Payment - HSBC ATM withdrawal fee,Cash withdrawal
Direct debit - Vodafone - SIM only bill,Telephone
Invoice paid - Business insurance - AXA,Insurance
Account audit fee (Ref: 3945),Accountancy
Payment - Quarterly tax instalment to HMRC (Ref: 3945),Corp Tax
Direct debit - Building service charges,Management Service Charge
Auto debit - Business insurance - AXA,Insurance
Ebuyer - replacement keyboard,Computer Consumables
Payment - Vodafone - SIM only bill (Auto Pay),Telephone
Direct debit - Property maintenance service charge - Confirmed,Management Service Charge
Online transfer - Smith & Co - Tax services - Confirmed,Accountancy
Online transfer - Vodafone - SIM only bill - Thank you,Telephone
HSBC ATM withdrawal fee,Cash withdrawal
Payment - EDF Energy - Monthly electricity (Ref: 3945),Light and Heat
Online transfer - O2 Business - Mobile plan,Telephone
Invoice paid - Smith & Co - Tax services (Auto Pay),Accountancy
Payment - Solicitor consultation - Thank you,Legal
Auto debit - Insurance premium - Direct Line (Auto Pay),Insurance
